,Error,pc,effective_address,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16
1M-loads.csv,0.002188162689441068,0.0028927689302641903,0.002604707025063723,0.03114266385115727,0.011390562345436455,0.004979035352061252,0.003606256516046329,0.001150917062695922,0.0003367461502722025,0.004185998889437579,0.0038001847483842667,0.006104257010962235,0.02077654797423388,0.009006820235963758,0.057865812526102095,0.11984307504083865,0.030456612812265492,0.47566843702894174,0.6091649001791849
compute_fp_1-loads.csv,0.000253338744667858,1363.3809064033362,1363.4216634906832,0.04113644274156194,0.07143178347520036,0.022137603376103654,0.022572994404882106,0.09469020328418284,0.032613568579282784,0.021306315749713686,0.13937385938565042,0.024508807266009673,0.050459065822682406,0.1614636776872032,0.0004890445027321129,0.055307053892803666,0.4441228554263003,0.04568001103816484,0.10905369828965582
compute_fp_4-loads.csv,0.0002489036180874301,1026.1536114990429,1026.1320731802566,0.08530717823024327,0.08357474918845822,0.06692034645109492,0.0036530558776561696,0.012926897505023497,0.0036875483433533016,0.05332953661390483,0.015063511213948957,0.04098104125499908,0.008189195723151873,0.03870317302932794,0.0006823000275246324,0.07008650448883358,0.06052207985714561,0.1185083712437904,0.35392842624141485
compute_fp_9-loads.csv,0.0003115238448770215,1380.6023191879071,1380.6409869345546,0.10378445067487438,0.13252483160065287,0.16416031276537096,0.19628342773908797,0.23236501472355336,0.16811074775974819,0.16507646460276876,0.16626125427101665,0.204268690857231,0.29132233727952594,0.4469951408151972,0.6936428026124691,0.329688688890713,0.39934810887887867,0.5218584353453085,0.7158472487404908
compute_fp_10-loads.csv,0.0003216632097984816,7827.1549308427875,7826.995371309851,0.02396109332078892,0.04033687567471454,0.004539628048593774,0.19537034050984411,0.03878757239857481,0.23622413719266427,0.049064227572561896,0.041843856510333906,0.07406360385727036,0.013614836760162933,0.061496334483426174,0.08108445439307448,0.028575565943372634,0.0006904453939772939,0.006838954361457225,0.07943288785576935
compute_int_0-loads.csv,6.605549074711599e-05,2198.015203735501,2198.040114431274,0.008629177004083258,0.010860531127841733,0.08983477741001109,0.011949667843914945,0.06566211599353121,0.0022236917316090037,0.07047951245688736,0.006680789557654794,0.07881789740942373,0.00365430199654089,0.06937730464019315,0.0038266248566703976,0.157862094812616,0.004592577534114489,0.807887929150254,0.0006701903360765264
compute_int_4-loads.csv,0.0003559539090733819,977.9342030793505,977.9414431988567,0.04412573084469311,0.04446973455576528,0.09176976425297226,0.020125549312394072,0.13694833550566382,0.30404283296779333,0.27758001417398825,0.16491535597221008,0.186736335927598,0.15629083774400454,0.23241104048738725,0.034986468934755204,0.07610827221264228,0.22572388101707655,0.2046018295463406,0.27077645204233275
compute_int_7-loads.csv,0.00046223330471274125,68441.90938023367,68441.90999920189,0.2418471991309094,0.07952811681664468,0.024422214455609315,0.01984447906609693,0.35465337863259655,0.12139025827086472,0.20165779444454515,0.0032271534427022208,0.11735401123349962,0.010078482549325408,0.5237432145201462,0.06073933807223827,0.46935483939210354,0.04940693715297451,0.12356645315031428,0.0667575005695765
compute_int_11-loads.csv,9.613831685515612e-05,0.1320847561966337,0.12682282361877162,0.18834196952112084,0.01410213566849274,0.0030453842170463552,0.017884514423605773,0.20236774361566665,0.02786735711021334,0.05054426950424408,0.02392193610711307,0.1871690514368837,0.01379862225858839,0.021309442537182685,0.0009440031581429945,0.2683773850490882,0.07632533421699839,0.021704699653799033,0.06817034429806901
compute_int_15-loads.csv,247640.9285032793,5479607269.214466,18.34221507224362,0.007759249406678171,0.006336777628540807,0.0019052672199030836,0.0031545563308668697,0.005820046455392071,0.029017693371764266,0.024602569821776926,0.0837293502970435,0.006468856006832667,0.023822151353135472,0.013067708998377973,0.04405136535877599,0.030353399909757998,0.068977746069728,0.2880535878009912,0.5752873167736864
srv_10-loads.csv,0.00030634676958405494,0.01305339347186845,0.004342359786867088,0.03223747968063999,0.01357134392742516,0.011234034860246371,0.034968928626442096,0.030747412836088107,0.021332467891034684,0.016606446886033827,0.030812247752317192,0.025545158314068277,0.05963854009637568,0.045004425791830865,0.06511464950814942,0.02776298549893891,0.13278812993700034,0.1401839071190253,0.11760217944869372
